Ticker,Maturity,Analysis_Date,Expiry_Date,S0,ST,Premium,Actual_PnL,Delta_PnL,Gamma_PnL,Theta_PnL,PnL_Diff
PLTR,30,2025-09-24,2025-10-24,179.55999755859375,184.6300048828125,9.39145626998878,-4.32144894577003,2.721938357730273,0.22434186288481797,-4.841901261453474,-2.425827904931647
PLTR,30,2025-10-24,2025-11-24,184.6300048828125,162.25,8.935087125419003,-8.935087125419003,-11.993270789471689,4.610054085716903,-4.620850704463656,3.0689802827994406
PLTR,30,2025-11-24,2025-12-23,162.25,194.1300048828125,11.283297315051271,20.59670756776123,17.295986552509266,7.3008375388601925,-5.759909947669113,1.7597934240608808
PLTR,60,2024-12-27,2025-02-26,79.08000183105469,89.30999755859375,8.228553193473246,2.0014425340658164,5.748162870951204,1.030459977128203,-4.211871216414122,-0.565309097599469
PLTR,60,2025-02-26,2025-04-28,89.30999755859375,114.6500015258789,13.87069079601239,11.469313171272766,14.788787639977981,3.6548616286246527,-6.968555221049529,-0.0057808762803386315
PLTR,60,2025-04-28,2025-06-26,114.6500015258789,144.25,16.326237319658368,13.273761154462726,17.10493367793493,4.26348858414986,-8.236489701388685,0.14182859376661838
PLTR,60,2025-06-26,2025-08-25,144.25,157.1699981689453,11.2918125047471,1.628185664198213,7.144990527649931,1.218229765364081,-5.8625659595964645,-0.8724686692193337
PLTR,60,2025-08-25,2025-10-24,157.1699981689453,184.6300048828125,12.62941611786826,14.830590595998927,15.202745517932353,4.912329240671315,-6.547841607697677,1.263357445092936
PLTR,60,2025-10-24,2025-12-23,184.6300048828125,194.1300048828125,12.811251690439462,-3.3112516904394624,5.231562388919858,0.5849994520834375,-6.696858221600417,-2.430955309842341
PLTR,90,2024-12-27,2025-03-28,79.08000183105469,85.8499984741211,10.1285421355728,-3.3585454925063942,3.897152739389877,0.36624948797435525,-5.19396424907101,-2.4279834707996164
PLTR,90,2025-03-28,2025-06-26,85.8499984741211,144.25,15.344533231459273,43.05546829441963,34.85632209411786,17.476861271154146,-7.709821408895371,-1.567893661957001
PLTR,90,2025-06-26,2025-09-24,144.25,179.55999755859375,13.945603885105669,21.36439367348808,19.94441593865577,7.3964803711483915,-7.279985666790242,1.3034830304741618
PLTR,90,2025-09-24,2025-12-23,179.55999755859375,194.1300048828125,16.617679117544768,-2.0476717933260176,8.212825285256683,1.0605517428716533,-8.700918960994967,-2.6201298604593877
AMD,30,2024-12-27,2025-01-27,125.19000244140625,115.01000213623047,5.151020169304019,-5.151020169304019,-5.442149762746173,1.6673090460228113,-2.6829987129254516,1.3068192603447937
AMD,30,2025-01-27,2025-02-26,115.01000213623047,104.73999786376953,5.555892736624337,-5.555892736624337,-5.503411866718784,1.561372161325872,-2.8734851029666197,1.2596320717351945
AMD,30,2025-02-26,2025-03-28,104.73999786376953,103.22000122070312,5.06377463404916,-5.06377463404916,-0.8145375363753652,0.037524477593952194,-2.6188785297190806,-1.6678830455486668
AMD,30,2025-03-28,2025-04-28,103.22000122070312,96.38999938964844,5.452370217365136,-5.452370217365136,-3.6677945962369987,0.7009738357954082,-2.809981817571406,0.32443236064786074
AMD,30,2025-04-28,2025-05-27,96.38999938964844,114.55999755859375,10.392246085540322,7.777752083404991,10.148886333624452,2.532390949615082,-5.23663079967686,0.333105599842316
AMD,30,2025-05-27,2025-06-26,114.55999755859375,143.67999267578125,5.844321876211168,23.27567324097633,15.623787287385992,11.90513472003759,-3.0160457174234723,-1.2372030490237762
AMD,30,2025-06-26,2025-07-25,143.67999267578125,166.47000122070312,7.586351194425916,15.20365735049596,12.238373063624708,5.609307904042301,-3.909832725970035,1.2658091087989831
AMD,30,2025-07-25,2025-08-25,166.47000122070312,163.36000061035156,8.77146143033822,-8.77146143033822,-1.669996097448878,0.09035246321783108,-4.520970086839913,-2.6708477092672602
AMD,30,2025-08-25,2025-09-24,163.36000061035156,160.8800048828125,9.340539062791933,-9.340539062791933,-1.3349440592397508,0.053773390525776024,-4.79971398203108,-3.259654412046878
